priority_rank,asset_id,department,asset_type,risk_probability,risk_score,rule_based_score,ai_priority_score,priority_category
2746,ML-02334,S&T,Point Machine,0.3537849335509411,35.37849335509411,51.358000000000004,41.77,LOW
2747,ML-00878,TRD,OHE,0.3834075202488945,38.340752024889454,46.9005,41.76,LOW
2748,ML-01579,S&T,Point Machine,0.3794893006456592,37.94893006456592,47.479,41.76,LOW
2749,ML-03494,TRD,Section Insulator,0.4116632411394697,41.16632411394697,42.650000000000006,41.76,LOW
2750,ML-03894,TRD,Transformer,0.37815043260270076,37.81504326027007,47.6845,41.76,LOW
2751,ML-01515,ENGINEERING,Bridge,0.44021526976087477,44.02152697608748,38.340500000000006,41.75,LOW
2752,ML-01380,TRD,OHE,0.3583341495253798,35.83341495253798,50.6135,41.75,LOW
2753,ML-00030,TRD,OHE,0.35477190494864025,35.477190494864026,51.155,41.75,LOW
2754,ML-00555,S&T,Signal,0.3871856370247798,38.71856370247798,46.28116666666667,41.74,LOW
2755,ML-03508,ENGINEERING,Bridge,0.3511927378472416,35.11927378472416,51.662,41.74,LOW
2756,ML-01708,ENGINEERING,Bridge,0.3548961189553552,35.489611895535525,51.1145,41.74,LOW
2757,ML-00835,TRD,Transformer,0.3081992651358956,30.819926513589557,58.1025,41.73,LOW
2758,ML-02544,TRD,OHE,0.36378759751930995,36.37875975193099,49.749500000000005,41.73,LOW
2759,ML-01792,ENGINEERING,Point & Crossing,0.4103638274149528,41.03638274149528,42.771,41.73,LOW
2760,ML-02577,S&T,Axle Counter,0.3200150594814628,32.00150594814628,56.279,41.71,LOW
2761,ML-00187,S&T,Point Machine,0.3511070036531554,35.11070036531554,51.579,41.7,LOW
2762,ML-02731,ENGINEERING,Track,0.30480924683087485,30.480924683087483,58.539500000000004,41.7,LOW
2763,ML-02530,TRD,Transformer,0.4272833638671908,42.72833638671908,40.1265,41.69,LOW
2764,ML-02516,ENGINEERING,Point & Crossing,0.33810039519210355,33.810039519210356,53.484,41.68,LOW
2765,ML-01689,TRD,Section Insulator,0.42145944734712587,42.145944734712586,40.986999999999995,41.68,LOW
2766,ML-02305,TRD,Section Insulator,0.2928771715435894,29.287717154358937,60.229000000000006,41.66,LOW
2767,ML-03917,ENGINEERING,Point & Crossing,0.43468728964105174,43.468728964105175,38.943,41.66,LOW
2768,ML-04411,ENGINEERING,Point & Crossing,0.36729591183133403,36.7295911831334,49.0295,41.65,LOW
2769,ML-02912,S&T,Signal,0.3728895867802702,37.288958678027015,48.1935,41.65,LOW
2770,ML-04340,TRD,Transformer,0.3086909645048414,30.86909645048414,57.804,41.64,LOW
2771,ML-00019,TRD,Section Insulator,0.2949198467297224,29.491984672972237,59.8555,41.64,LOW
2772,ML-04315,S&T,Signal,0.37405630797112893,37.40563079711289,47.989,41.64,LOW
2773,ML-02987,TRD,Section Insulator,0.3025664226460582,30.25664226460582,58.685500000000005,41.63,LOW
2774,ML-04662,ENGINEERING,Point & Crossing,0.37422949781678083,37.422949781678085,47.9495,41.63,LOW
2775,ML-01153,TRD,OHE,0.4497459952376982,44.97459952376982,36.5965,41.62,LOW
2776,ML-02308,ENGINEERING,Point & Crossing,0.4425762686519262,44.25762686519262,37.674,41.62,LOW
2777,ML-03628,TRD,OHE,0.3720002538839091,37.20002538839091,48.244,41.62,LOW
2778,ML-00416,ENGINEERING,Track,0.39829334088219454,39.829334088219454,44.304500000000004,41.62,LOW
2779,ML-01788,S&T,Axle Counter,0.2508224390173373,25.08224390173373,66.405,41.61,LOW
2780,ML-00241,ENGINEERING,Bridge,0.39413486901252165,39.41348690125216,44.8885,41.6,LOW
2781,ML-00171,S&T,Point Machine,0.40404980357705866,40.40498035770587,43.4005,41.6,LOW
2782,ML-00713,ENGINEERING,Track,0.298679233221753,29.8679233221753,59.2055,41.6,LOW
2783,ML-03509,TRD,OHE,0.35465375942333455,35.46537594233345,50.757,41.58,LOW
2784,ML-01919,S&T,Axle Counter,0.3712736108121431,37.12736108121431,48.2485,41.58,LOW
2785,ML-03194,ENGINEERING,Point & Crossing,0.36009403819832314,36.009403819832315,49.9045,41.57,LOW
2786,ML-02945,S&T,Signal,0.32621817899651495,32.6218178996515,54.982000000000006,41.57,LOW
2787,ML-03278,TRD,Transformer,0.38569599894245504,38.569599894245506,46.056,41.56,LOW
2788,ML-01737,TRD,Transformer,0.42143009841151224,42.143009841151226,40.653499999999994,41.55,LOW
2789,ML-04647,TRD,OHE,0.3887393671931727,38.87393671931727,45.56,41.55,LOW
2790,ML-00664,ENGINEERING,Point & Crossing,0.43016373483394277,43.016373483394275,39.343500000000006,41.55,LOW
2791,ML-00952,TRD,Section Insulator,0.30039744299348803,30.039744299348804,58.8115,41.55,LOW
2792,ML-04880,TRD,Section Insulator,0.37153517375485384,37.153517375485386,48.1195,41.54,LOW
2793,ML-03850,S&T,Signal,0.5296048560330648,52.96048560330648,24.35,41.52,LOW
2794,ML-00550,TRD,Section Insulator,0.3917347909244166,39.17347909244166,45.033,41.52,LOW
2795,ML-03851,TRD,Section Insulator,0.396681756111333,39.6681756111333,44.269,41.51,LOW
2796,ML-00266,ENGINEERING,Track,0.3383137403418899,33.83137403418899,53.04,41.51,LOW
2797,ML-02328,TRD,Section Insulator,0.390519172616382,39.0519172616382,45.147999999999996,41.49,LOW
2798,ML-02187,S&T,Point Machine,0.2933864756646382,29.33864756646382,59.7005,41.48,LOW
2799,ML-03455,ENGINEERING,Point & Crossing,0.32870716510286807,32.870716510286805,54.3885,41.48,LOW
2800,ML-03599,TRD,OHE,0.3464891682124324,34.64891682124324,51.698499999999996,41.47,LOW
2801,ML-00342,TRD,OHE,0.3231707116430869,32.31707116430869,55.2035,41.47,LOW
2802,ML-02171,S&T,Signal,0.2975840232563935,29.75840232563935,59.040499999999994,41.47,LOW
2803,ML-02295,ENGINEERING,Bridge,0.33263790487860784,33.26379048786078,53.782000000000004,41.47,LOW
2804,ML-02972,ENGINEERING,Track,0.29709285400176083,29.709285400176082,59.0925,41.46,LOW
2805,ML-01659,S&T,Point Machine,0.3425280539887898,34.252805398878984,52.234500000000004,41.45,LOW
2806,ML-02785,ENGINEERING,Track,0.3140729727514038,31.40729727514038,56.474500000000006,41.43,LOW
2807,ML-02547,ENGINEERING,Point & Crossing,0.39103538344904054,39.10353834490405,44.93066666666666,41.43,LOW
2808,ML-04157,TRD,Transformer,0.35307251350807,35.307251350807,50.585499999999996,41.42,LOW
2809,ML-04941,S&T,Axle Counter,0.3902456138276454,39.02456138276454,45.019,41.42,LOW
2810,ML-04366,ENGINEERING,Bridge,0.29839381321527275,29.839381321527274,58.7375,41.4,LOW
2811,ML-04628,S&T,Axle Counter,0.39263920302839334,39.26392030283933,44.586,41.39,LOW
2812,ML-04594,ENGINEERING,Track,0.35734433846994607,35.734433846994605,49.868500000000004,41.39,LOW
2813,ML-04094,ENGINEERING,Track,0.4160614712073752,41.60614712073752,41.049499999999995,41.38,LOW
2814,ML-01288,ENGINEERING,Point & Crossing,0.38571458425593286,38.571458425593285,45.586,41.38,LOW
2815,ML-03283,ENGINEERING,Track,0.38781037977768934,38.78103797776893,45.285000000000004,41.38,LOW
2816,ML-04567,S&T,Signal,0.3712512312137322,37.12512312137322,47.701,41.36,LOW
2817,ML-01687,TRD,Section Insulator,0.34232973491865587,34.232973491865586,52.04,41.36,LOW
2818,ML-03234,TRD,Section Insulator,0.34272368611011195,34.272368611011196,51.918000000000006,41.33,LOW
2819,ML-04275,ENGINEERING,Bridge,0.26836601615370415,26.836601615370416,63.0445,41.32,LOW
2820,ML-01090,ENGINEERING,Bridge,0.2884230178085764,28.84230178085764,60.020500000000006,41.31,LOW
2821,ML-03200,ENGINEERING,Point & Crossing,0.31365773756539805,31.365773756539806,56.1945,41.3,LOW
2822,ML-00595,ENGINEERING,Track,0.24002469835145804,24.002469835145803,67.238,41.3,LOW
2823,ML-02267,TRD,Transformer,0.3478179850014247,34.78179850014247,51.062000000000005,41.29,LOW
2824,ML-00265,S&T,Axle Counter,0.35366085833948424,35.366085833948425,50.176500000000004,41.29,LOW
2825,ML-03233,TRD,Transformer,0.36970455692942894,36.97045569294289,47.7775,41.29,LOW
2826,ML-03209,TRD,Section Insulator,0.31155053459104676,31.155053459104675,56.4695,41.28,LOW
2827,ML-04048,ENGINEERING,Bridge,0.358292694339313,35.8292694339313,49.464999999999996,41.28,LOW
2828,ML-03787,ENGINEERING,Point & Crossing,0.5697513480504887,56.97513480504887,17.729,41.28,LOW
2829,ML-01333,S&T,Point Machine,0.3759924076679178,37.59924076679178,46.7775,41.27,LOW
2830,ML-01037,ENGINEERING,Bridge,0.2724371468066759,27.24371468066759,62.321,41.27,LOW
2831,ML-01738,S&T,Axle Counter,0.3729885672102808,37.29885672102808,47.224000000000004,41.27,LOW
2832,ML-01747,TRD,Section Insulator,0.4008603414868512,40.086034148685115,43.0395,41.27,LOW
2833,ML-04134,S&T,Axle Counter,0.4210398392499848,42.10398392499848,39.9675,41.25,LOW
2834,ML-00516,ENGINEERING,Track,0.3362049247864767,33.62049247864767,52.700500000000005,41.25,LOW
2835,ML-01974,TRD,Transformer,0.30178075128921267,30.178075128921268,57.826,41.24,LOW
2836,ML-04158,TRD,Transformer,0.2955440972305047,29.55440972305047,58.7695,41.24,LOW
2837,ML-01089,ENGINEERING,Point & Crossing,0.5142117450548433,51.42117450548434,25.9525,41.23,LOW
2838,ML-04829,ENGINEERING,Bridge,0.334933986948112,33.4933986948112,52.825500000000005,41.23,LOW
2839,ML-02747,TRD,Transformer,0.41434717960064055,41.434717960064056,40.931666666666665,41.23,LOW
2840,ML-03618,TRD,Section Insulator,0.3683653957153064,36.83653957153064,47.784000000000006,41.22,LOW
2841,ML-02659,S&T,Point Machine,0.3402568955914388,34.02568955914388,51.982666666666674,41.21,LOW
2842,ML-02299,S&T,Signal,0.33284451171679097,33.284451171679095,53.095,41.21,LOW
2843,ML-00581,TRD,Section Insulator,0.3678126661911588,36.78126661911588,47.861,41.21,LOW
2844,ML-03074,TRD,Section Insulator,0.32679831536462745,32.67983153646274,54.001000000000005,41.21,LOW
2845,ML-04395,S&T,Point Machine,0.36035335929242157,36.03533592924216,48.941500000000005,41.2,LOW
2846,ML-03376,TRD,OHE,0.3957844185911252,39.578441859112516,43.637,41.2,LOW
2847,ML-03606,TRD,Transformer,0.2923085213858783,29.23085213858783,59.157000000000004,41.2,LOW
2848,ML-01283,S&T,Signal,0.3066566415935925,30.665664159359252,57.0095,41.2,LOW
2849,ML-01262,S&T,Point Machine,0.405202918654857,40.5202918654857,42.1935,41.19,LOW
2850,ML-03756,S&T,Signal,0.36541421795071516,36.541421795071514,48.156,41.19,LOW
2851,ML-00288,ENGINEERING,Point & Crossing,0.3996845751932419,39.96845751932419,42.9915,41.18,LOW
2852,ML-04435,TRD,Transformer,0.36198920649262895,36.198920649262895,48.6265,41.17,LOW
2853,ML-02117,ENGINEERING,Point & Crossing,0.3722594441924116,37.22594441924116,47.062000000000005,41.16,LOW
2854,ML-01146,TRD,Transformer,0.4099265252298828,40.99265252298828,41.41333333333334,41.16,LOW
2855,ML-00796,TRD,OHE,0.3381591134150524,33.81591134150524,52.17483333333334,41.16,LOW
2856,ML-03383,S&T,Signal,0.4225503416019884,42.25503416019884,39.527,41.16,LOW
2857,ML-03745,S&T,Point Machine,0.37858989488721617,37.85898948872162,46.085499999999996,41.15,LOW
2858,ML-04015,S&T,Axle Counter,0.38702456402314345,38.70245640231435,44.8315,41.15,LOW
2859,ML-03736,S&T,Point Machine,0.3372476243629163,33.72476243629163,52.2705,41.14,LOW
2860,ML-01661,ENGINEERING,Bridge,0.4196544501074624,41.96544501074624,39.9135,41.14,LOW
2861,ML-03955,TRD,Transformer,0.29117460908015813,29.117460908015815,59.16850000000001,41.14,LOW
2862,ML-01240,ENGINEERING,Bridge,0.4079756569782156,40.79756569782156,41.6575,41.14,LOW
2863,ML-01982,ENGINEERING,Bridge,0.34394957957925065,34.394957957925065,51.236999999999995,41.13,LOW
2864,ML-01670,S&T,Axle Counter,0.3507917288357728,35.07917288357728,50.2165,41.13,LOW
2865,ML-03424,S&T,Signal,0.41228112207034734,41.228112207034734,40.988,41.13,LOW
2866,ML-00844,TRD,OHE,0.4370184894834391,43.70184894834391,37.244,41.12,LOW
2867,ML-01699,TRD,Section Insulator,0.4345484644931406,43.45484644931406,37.581,41.11,LOW
2868,ML-01733,S&T,Axle Counter,0.299641672882861,29.9641672882861,57.789,41.09,LOW
2869,ML-02982,S&T,Signal,0.3530099414880858,35.30099414880858,49.755,41.08,LOW
2870,ML-03603,TRD,Transformer,0.42315522356488666,42.315522356488664,39.2335,41.08,LOW
2871,ML-02622,S&T,Signal,0.40558689634717643,40.558689634717645,41.839,41.07,LOW
2872,ML-01748,S&T,Axle Counter,0.3933182906717885,39.331829067178845,43.6445,41.06,LOW
2873,ML-04995,ENGINEERING,Bridge,0.40801208254576016,40.80120825457602,41.444,41.06,LOW
2874,ML-04189,S&T,Axle Counter,0.3859738206526002,38.59738206526002,44.719,41.05,LOW
2875,ML-03165,S&T,Axle Counter,0.4936940645688616,49.36940645688616,28.553,41.04,LOW
2876,ML-02011,S&T,Point Machine,0.3625976013782984,36.259760137829836,48.160500000000006,41.02,LOW
2877,ML-02406,TRD,Transformer,0.39142747893788266,39.14274789378827,43.825,41.02,LOW
2878,ML-02205,ENGINEERING,Track,0.29443201455344625,29.443201455344624,58.3765,41.02,LOW
2879,ML-02978,ENGINEERING,Point & Crossing,0.3406087161610642,34.06087161610642,51.381499999999996,40.99,LOW
2880,ML-00450,TRD,OHE,0.3092740357590193,30.92740357590193,56.05800000000001,40.98,LOW
2881,ML-03380,ENGINEERING,Bridge,0.33562530524213124,33.56253052421312,52.114000000000004,40.98,LOW
2882,ML-00076,ENGINEERING,Bridge,0.3645323502644985,36.453235026449846,47.739,40.97,LOW
2883,ML-03437,TRD,Section Insulator,0.2870075535273956,28.70075535273956,59.352000000000004,40.96,LOW
2884,ML-04033,S&T,Signal,0.4127070222325854,41.27070222325854,40.48983333333334,40.96,LOW
2885,ML-00305,TRD,OHE,0.3469379198108877,34.693791981088765,50.3665,40.96,LOW
2886,ML-01794,ENGINEERING,Point & Crossing,0.3958378681056225,39.58378681056225,42.997,40.95,LOW
2887,ML-02601,S&T,Signal,0.36056790939967187,36.056790939967186,48.292500000000004,40.95,LOW
2888,ML-03323,ENGINEERING,Bridge,0.34840539572316453,34.84053957231645,50.0835,40.94,LOW
2889,ML-04841,TRD,OHE,0.4591217184848637,45.91217184848637,33.462,40.93,LOW
2890,ML-04102,ENGINEERING,Point & Crossing,0.2905648573569744,29.05648573569744,58.727500000000006,40.92,LOW
2891,ML-02631,ENGINEERING,Point & Crossing,0.35758691391576664,35.75869139157666,48.647,40.91,LOW
2892,ML-02949,S&T,Signal,0.36277937220832135,36.277937220832136,47.837,40.9,LOW
2893,ML-00425,S&T,Signal,0.2998096487069488,29.980964870694883,57.2875,40.9,LOW
2894,ML-02841,S&T,Signal,0.46321618940525866,46.321618940525866,32.7585,40.9,LOW
2895,ML-02296,TRD,Transformer,0.388517044980887,38.8517044980887,43.9395,40.89,LOW
2896,ML-01586,S&T,Axle Counter,0.40912669909315397,40.9126699093154,40.858000000000004,40.89,LOW
2897,ML-01537,ENGINEERING,Bridge,0.37488005261611074,37.48800526161107,45.945,40.87,LOW
2898,ML-03625,ENGINEERING,Track,0.3266200611950609,32.66200611950609,53.184000000000005,40.87,LOW
2899,ML-00784,ENGINEERING,Track,0.34460681916846775,34.460681916846774,50.4805,40.87,LOW
2900,ML-04736,ENGINEERING,Bridge,0.43204102242095155,43.20410224209515,37.349999999999994,40.86,LOW
2901,ML-04653,ENGINEERING,Track,0.4313887634035554,43.138876340355544,37.408500000000004,40.85,LOW
2902,ML-03833,S&T,Point Machine,0.3600125709135352,36.00125709135352,48.12650000000001,40.85,LOW
2903,ML-01638,S&T,Point Machine,0.35041795752530186,35.041795752530184,49.55500000000001,40.85,LOW
2904,ML-00461,TRD,Section Insulator,0.3947857468370788,39.478574683707876,42.8715,40.84,LOW
2905,ML-00557,TRD,Section Insulator,0.36356734013682596,36.3567340136826,47.566,40.84,LOW
2906,ML-00065,TRD,Transformer,0.28496447676742237,28.496447676742235,59.349,40.84,LOW
2907,ML-02043,TRD,Section Insulator,0.31079005607102056,31.079005607102054,55.4745,40.84,LOW
2908,ML-01712,TRD,OHE,0.332952345671794,33.2952345671794,52.168,40.84,LOW
2909,ML-02374,TRD,Transformer,0.3743191621018489,37.43191621018489,45.937,40.83,LOW
2910,ML-04867,TRD,Section Insulator,0.31271693968158354,31.271693968158353,55.131,40.82,LOW
2911,ML-00779,ENGINEERING,Bridge,0.34304799232781447,34.30479923278145,50.5635,40.81,LOW
2912,ML-01795,ENGINEERING,Point & Crossing,0.3695980826990374,36.95980826990374,46.5835,40.81,LOW
2913,ML-02673,S&T,Axle Counter,0.3772905362035224,37.72905362035224,45.4385,40.81,LOW
2914,ML-01600,ENGINEERING,Track,0.3400378306045615,34.00378306045615,51.020500000000006,40.81,LOW
2915,ML-01753,ENGINEERING,Bridge,0.3093587248329858,30.93587248329858,55.6325,40.81,LOW
2916,ML-03309,TRD,Section Insulator,0.47324828120893786,47.324828120893784,31.0135,40.8,LOW
2917,ML-01977,S&T,Point Machine,0.42737692234320707,42.737692234320704,37.894000000000005,40.8,LOW
2918,ML-01782,S&T,Axle Counter,0.2886137180341916,28.86137180341916,58.69500000000001,40.79,LOW
2919,ML-03253,TRD,OHE,0.316650111829923,31.6650111829923,54.4635,40.78,LOW
2920,ML-03906,TRD,Section Insulator,0.4330006302168526,43.30006302168526,37.0095,40.78,LOW
2921,ML-03799,ENGINEERING,Bridge,0.3466737928884629,34.66737928884629,49.9035,40.76,LOW
2922,ML-02093,ENGINEERING,Bridge,0.3033868503096161,30.33868503096161,56.393,40.76,LOW
2923,ML-01166,ENGINEERING,Point & Crossing,0.3762824999363827,37.62824999363827,45.448,40.76,LOW
2924,ML-03483,ENGINEERING,Point & Crossing,0.3099366899224917,30.99366899224917,55.377500000000005,40.75,LOW
2925,ML-03689,ENGINEERING,Point & Crossing,0.3263451703531481,32.63451703531481,52.888,40.74,LOW
2926,ML-04323,S&T,Signal,0.3659294685847343,36.59294685847343,46.962500000000006,40.74,LOW
2927,ML-01151,TRD,Transformer,0.29744578702304586,29.744578702304587,57.147000000000006,40.71,LOW
2928,ML-02669,S&T,Axle Counter,0.30257345490841936,30.257345490841935,56.383500000000005,40.71,LOW
2929,ML-02108,ENGINEERING,Point & Crossing,0.36174512867330366,36.174512867330364,47.4955,40.7,LOW
2930,ML-02395,TRD,Section Insulator,0.3749679687987186,37.49679687987186,45.51,40.7,LOW
2931,ML-01798,ENGINEERING,Bridge,0.3520929479084846,35.20929479084846,48.939,40.7,LOW
2932,ML-01698,S&T,Signal,0.36355077374787476,36.35507737478748,47.1695,40.68,LOW
2933,ML-04106,ENGINEERING,Track,0.4223884118156613,42.23884118156613,38.334999999999994,40.68,LOW
2934,ML-01458,S&T,Point Machine,0.4872719364844502,48.727193648445024,28.593500000000002,40.67,LOW
2935,ML-01027,ENGINEERING,Track,0.4144318095936651,41.44318095936651,39.4845,40.66,LOW
2936,ML-04577,S&T,Point Machine,0.3946734933369634,39.46734933369634,42.445,40.66,LOW
2937,ML-03710,S&T,Axle Counter,0.295989094292713,29.5989094292713,57.202000000000005,40.64,LOW
2938,ML-03950,S&T,Axle Counter,0.3753988106499894,37.539881064998944,45.262,40.63,LOW
2939,ML-04217,TRD,OHE,0.4247609641986816,42.476096419868156,37.8605,40.63,LOW
2940,ML-02704,TRD,OHE,0.33105332166416035,33.105332166416034,51.9205,40.63,LOW
2941,ML-01836,ENGINEERING,Track,0.35302234248945136,35.30223424894513,48.618500000000004,40.63,LOW
2942,ML-03725,ENGINEERING,Bridge,0.3660696316822407,36.60696316822407,46.632000000000005,40.62,LOW
2943,ML-03149,ENGINEERING,Point & Crossing,0.38768160146889885,38.76816014688988,43.3765,40.61,LOW
2944,ML-00333,S&T,Signal,0.31918262912859846,31.918262912859845,53.644,40.61,LOW
2945,ML-04123,ENGINEERING,Track,0.34257731752964465,34.25773175296447,50.14783333333334,40.61,LOW
2946,ML-01915,TRD,Transformer,0.43758761224088844,43.75876122408884,35.878,40.61,LOW
2947,ML-01327,ENGINEERING,Point & Crossing,0.3641069560507685,36.410695605076846,46.883,40.6,LOW
2948,ML-03858,S&T,Signal,0.33442282952223357,33.44228295222336,51.341,40.6,LOW
2949,ML-02628,ENGINEERING,Bridge,0.32040065418634905,32.0400654186349,53.405499999999996,40.59,LOW
2950,ML-03549,TRD,Section Insulator,0.34002861259740663,34.00286125974066,50.462999999999994,40.59,LOW
2951,ML-02520,TRD,Section Insulator,0.3331129797363761,33.31129797363761,51.4995,40.59,LOW
2952,ML-02379,S&T,Signal,0.5138503985260773,51.385039852607726,24.366,40.58,LOW
2953,ML-01481,S&T,Axle Counter,0.4433274091196053,44.33274091196053,34.924,40.57,LOW
2954,ML-02528,ENGINEERING,Track,0.35274704076095204,35.274704076095205,48.492000000000004,40.56,LOW
2955,ML-00226,S&T,Point Machine,0.36212550166831975,36.212550166831974,47.059,40.55,LOW
2956,ML-02459,TRD,OHE,0.34908599982388383,34.90859998238838,48.977000000000004,40.54,LOW
2957,ML-04187,ENGINEERING,Point & Crossing,0.4243681180854417,42.43681180854417,37.693,40.54,LOW
2958,ML-02778,ENGINEERING,Point & Crossing,0.3473809338973355,34.73809338973355,49.2295,40.53,LOW
2959,ML-00695,ENGINEERING,Bridge,0.4022764457626369,40.227644576263685,40.986000000000004,40.53,LOW
2960,ML-04804,S&T,Signal,0.26841301206082063,26.841301206082065,61.028,40.52,LOW
2961,ML-02734,ENGINEERING,Point & Crossing,0.3506250786168769,35.06250786168769,48.7025,40.52,LOW
2962,ML-02985,S&T,Signal,0.35740011060414056,35.740011060414055,47.67250000000001,40.51,LOW
2963,ML-00459,TRD,Section Insulator,0.5410012678907308,54.10012678907308,20.122,40.51,LOW
2964,ML-01431,ENGINEERING,Point & Crossing,0.31550622590202443,31.550622590202444,53.919,40.5,LOW
2965,ML-02155,ENGINEERING,Point & Crossing,0.27798728996681965,27.798728996681966,59.5625,40.5,LOW
2966,ML-04885,ENGINEERING,Track,0.37295473600035345,37.29547360003534,45.295,40.5,LOW
2967,ML-04557,ENGINEERING,Track,0.38908643043190994,38.90864304319099,42.858000000000004,40.49,LOW
